anumber	ost	nord	state_of
13065060	596947.700	120850.910	2006
13066010	598623.120	121604.210	2006
13066080	598870.220	119637.300	2006
13066160	596979.690	118141.590	2006
13066350	598437.330	114928.310	2006
13068360	602002.400	110036.370	2006
13069010	585352.160	114753.190	2006
13069020	585736.420	115223.780	2006
13069030	586404.670	115681.600	2006
13069040	589752.740	119615.520	2006
13069050	589504.840	119089.020	2006
13069060	589208.950	119595.260	2006
13069070	589944.585	120933.345	2006
13069080	589441.138	119929.840	2006
13069090	590103.944	120252.259	2006
13069100	589581.730	117135.050	2006
13069110	589446.940	117868.310	2006
13069120	589992.010	117506.160	2006
13069130	589148.271	118003.906	2006
13069140	588655.530	120919.780	2006
13069150	594790.431	121944.990	2006
13069160	594405.420	121425.973	2006
13069170	599609.220	121448.930	2006
13069180	598700.894	113449.808	2006
13069190	599241.800	112813.280	2006
13069200	596375.230	111629.380	2006
13069210	585053.880	112112.320	2006
13069220	585342.000	112161.470	2006
13069230	585201.040	112968.980	2006
13069240	585220.540	111643.120	2006
13069250	585517.297	111389.459	2006
13069260	600310.269	115899.824	2006
13069270	599419.701	115789.105	2006
13069280	601140.005	120295.237	2006
13069290	588177.877	114394.510	2006
13069300	588995.969	114738.608	2006
13069310	588155.656	114154.084	2006
13069320	588878.182	115272.562	2006
13069330	588462.724	114455.705	2006
13069340	589130.395	114974.109	2006
13069350	588898.573	114063.314	2006
13069360	589869.134	115550.429	2006
13069370	589835.288	115061.619	2006
13069380	589747.840	115999.440	2006
13069390	590055.463	116131.833	2006
13069400	590245.748	115640.477	2006
13069410	591181.359	115580.285	2006
13069420	591254.968	114549.518	2006
13069430	593792.181	118582.451	2006
13069440	593493.686	118183.322	2006
13069450	593332.807	117249.326	2006
13069460	594041.020	117800.319	2006
13069470	593254.344	117750.433	2006
13069480	592786.330	121794.600	2006
13069490	592186.764	121996.820	2006
13069500	591852.015	121687.336	2006
13069510	590548.743	121979.110	2006
13069520	592651.915	121010.636	2006
13069530	593551.747	121584.910	2006
13069540	593435.264	121226.398	2006
13069550	591987.575	120440.924	2006
13069560	596703.179	120296.030	2006
13069570	597286.230	120090.150	2006
13069580	598171.428	120592.620	2006
13069590	597933.463	119772.513	2006
13069600	598008.244	120130.936	2006
13069610	590686.880	117979.480	2006
13069620	590263.238	117788.147	2006
13069630	591198.746	118483.968	2006
13069640	592469.415	119138.638	2006
13069650	592915.184	118646.225	2006
13069660	598430.773	121688.850	2006
13069670	596513.295	121035.865	2006
13069680	598810.034	121913.694	2006
13069690	598157.699	118426.763	2006
13069700	599464.996	117755.970	2006
13069710	588611.080	118790.030	2006
13069720	588598.410	118370.860	2006
13069730	588836.000	119114.360	2006
13069740	586833.486	118330.393	2006
13069750	586460.484	118364.522	2006
13069760	586067.409	118317.930	2006
13069770	588672.260	117630.750	2006
13069780	588412.190	117837.660	2006
13069790	588210.510	116940.010	2006
13069800	588477.010	117296.610	2006
13069810	592822.320	115768.664	2006
13069820	598150.000	118100.000	2006
13070060	603847.030	117387.280	2006
13074130	610829.740	120012.920	2006
13074370	611412.550	116402.790	2006
13074660	610897.810	115009.060	2006
13075330	613274.550	113178.400	2006
13076010	615778.340	121443.980	2006
13078130	619914.710	115166.700	2006
13079010	614403.480	110142.360	2006
13079020	614353.770	110677.430	2006
13079030	613995.070	111749.440	2006
13079040	610690.272	114466.530	2006
13079050	610531.238	115695.183	2006
13079060	610684.914	115343.016	2006
13079070	611147.758	115540.627	2006
13079080	611043.118	114487.729	2006
13079090	610176.252	114241.195	2006
13079100	610042.553	113767.989	2006
13079110	610431.654	113734.537	2006
13079120	610167.170	113308.355	2006
13079130	609985.317	111291.757	2006
13079140	610019.345	110768.027	2006
13079150	604153.221	120230.155	2006
13079160	604579.014	121321.026	2006
13079170	604878.186	121992.530	2006
13079180	604886.378	120067.737	2006
13079190	605597.822	119183.005	2006
13079200	605255.418	119639.627	2006
13079210	604281.426	121829.038	2006
13079220	611148.730	116311.534	2006
13079230	611148.228	117581.422	2006
13079240	610266.577	118825.863	2006
13079250	610571.199	116446.244	2006
13079260	610995.804	117240.321	2006
13079270	610668.216	118036.608	2006
13079280	610730.248	118304.336	2006
13079290	610038.497	118594.636	2006
13079300	610505.772	119558.618	2006
13079310	609905.475	119617.479	2006
13079320	611817.585	119697.023	2006
13079330	612776.851	118550.244	2006
13080180	620835.550	118004.800	2006
13082040	624554.700	118419.210	2006
13085180	630056.900	118405.160	2006
13086100	633400.390	120256.290	2006
13087160	634101.120	118498.620	2006
13087280	635946.700	114881.690	2006
13088150	637398.740	112233.480	2006
13089010	635139.799	116891.739	2006
13089020	635372.316	116128.379	2006
13089030	635767.336	115463.307	2006
13089040	635471.005	116680.807	2006
13089050	635496.422	115812.373	2006
13089060	635865.049	115286.570	2006
13089070	635937.814	116678.802	2006
13089080	630248.114	118611.500	2006
13089090	629916.862	117894.101	2006
13089100	629747.577	118145.112	2006
13089110	630618.637	118819.438	2006
13089120	630522.021	118638.963	2006
13089130	620023.075	116580.602	2006
13089140	620080.055	116875.880	2006
13089150	620444.319	117495.209	2006
13089160	621148.710	119509.521	2006
13089170	620156.925	118522.889	2006
13089180	620011.402	116157.258	2006
13089190	620855.086	118649.426	2006
13089200	632204.997	119583.125	2006
13089210	633197.579	120319.108	2006
13089220	633737.187	121629.058	2006
13089230	633714.114	120949.066	2006
13089240	632972.045	121547.918	2006
13089250	635485.073	121065.502	2006
13089260	635225.873	121086.693	2006
13089270	634949.810	120690.503	2006
13089280	634909.433	121224.396	2006
13089290	627620.902	113413.649	2006
13089300	628467.658	114529.775	2006
13089310	627894.900	113333.830	2006
13089320	628033.680	114034.850	2006
13089330	627959.600	112997.500	2006
13089340	627311.105	112063.842	2006
13089350	627711.600	112642.370	2006
13089360	627741.760	112030.650	2006
13089370	627167.650	111044.130	2006
13089380	627098.993	110516.676	2006
13089390	627397.160	110447.060	2006
13089400	628805.500	114467.929	2006
13089410	628641.714	114943.712	2006
13089420	631974.679	120865.841	2006
13089430	636029.480	121818.112	2006
13094100	646499.120	117241.200	2006
13095160	648955.360	114363.550	2006
13097280	652211.490	112549.780	2006
13099010	637734.647	111773.927	2006
13099020	645755.825	119066.223	2006
13099030	643879.925	120216.093	2006
13099040	644793.313	121512.273	2006
13099050	651563.471	116852.164	2006
13099060	651476.452	117691.476	2006
13099070	647131.167	118132.335	2006
13099080	646381.806	118019.888	2006
13099090	647318.550	118761.840	2006
13099100	646391.354	116845.257	2006
13099110	647760.744	116143.196	2006
13099120	647167.147	116748.796	2006
13099130	646594.758	116037.530	2006
13099140	647101.660	115826.580	2006
13099150	645520.638	121541.886	2006
13099160	648352.560	115491.050	2006
13099170	649024.940	115734.030	2006
13099180	654950.095	116386.445	2006
13099190	654185.362	116272.955	2006
13099200	653824.539	116495.168	2006
13099210	652087.999	117573.577	2006
13099220	651689.553	110993.180	2006
13099230	654217.110	112862.210	2006
13099240	650820.673	114582.163	2006
13109000	668000.000	112000.000	2006
13113010	679075.360	121981.470	2006
13117080	686911.330	119555.530	2006
13117170	686325.690	117101.990	2006
13120420	690479.390	112060.090	2006
13121121	692457.370	117132.430	2006
13123290	696122.160	114115.240	2006
13125242	701198.860	116247.630	2006
13126000	703112.580	112937.700	2006
13127100	704391.540	117491.090	2006
13128060	706801.020	118745.870	2006
13128120	706869.470	115782.070	2006
13128190	706271.740	110537.450	2006
13130051	708580.320	120994.350	2006
13130101	708829.380	118671.850	2006
13130240	708945.200	111445.820	2006
13131260	709814.440	115580.550	2006
13132010	712173.630	121954.290	2006
13133110	713257.880	116855.850	2006
13133260	713966.030	111079.290	2006
13134100	716887.370	115308.360	2006
13136251	720525.450	113972.760	2006
13137000	722202.320	116955.810	2006
13137021	722002.340	121575.000	2006
13137511	722700.820	114296.190	2006
13138130	723557.030	119431.120	2006
13141030	727641.790	121517.170	2006
13142160	730689.060	116297.960	2006
13143010	731050.930	121474.130	2006
13143232	732887.770	114583.120	2006
13144050	734595.190	120205.640	2006
13149010	735546.590	115631.510	2006
13149080	741000.000	119600.000	2006
13189060	808500.000	119000.000	2006
13209010	483000.000	108000.000	2006
13246170	563635.750	102168.640	2006
13247140	565302.350	104034.460	2006
13247270	565553.990	99749.350	2006
13248090	566843.650	106953.370	2006
13249010	562121.432	100199.263	2006
13249020	563244.980	101811.140	2006
13249030	561574.039	100145.956	2006
13249040	563053.090	101272.010	2006
13249050	562904.574	101582.753	2006
13249060	562000.000	99500.000	2006
13250110	567730.830	107735.240	2006
13250260	568907.760	102981.210	2006
13251330	570806.480	104295.170	2006
13252000	571425.360	106013.750	2006
13252090	571296.600	108277.440	2006
13252320	571158.730	102542.260	2006
13252500	571557.330	107924.790	2006
13253060	574204.000	109034.510	2006
13253170	574665.770	106950.320	2006
13253420	574616.350	100348.970	2006
13253450	573378.800	98788.750	2006
13255070	577284.280	108919.490	2006
13255320	578816.180	103248.670	2006
13255340	577235.230	102934.870	2006
13255500	577325.250	98332.840	2006
13255520	577622.340	100806.560	2006
13257430	582933.460	105394.490	2006
13259010	582682.426	102798.196	2006
13259020	583530.573	103974.168	2006
13259030	581365.217	103940.776	2006
13259040	580181.278	103776.205	2006
13259050	573025.579	103339.451	2006
13259060	574006.763	103433.275	2006
13259070	572092.786	103114.457	2006
13259080	572437.677	103396.907	2006
13259090	573584.470	103496.960	2006
13259100	572154.311	101038.204	2006
13259110	571912.505	101632.063	2006
13259120	572164.129	100535.022	2006
13259130	571871.285	102374.281	2006
13259140	572521.366	100308.595	2006
13259150	574961.000	108309.850	2006
13259160	575939.691	108979.523	2006
13259170	575373.783	109805.087	2006
13259180	575729.220	109617.990	2006
13259190	574906.025	109143.572	2006
13259200	573304.314	108982.184	2006
13259210	574560.231	109852.260	2006
13259220	574474.812	109158.728	2006
13259230	571989.327	109818.579	2006
13259240	573861.630	106920.175	2006
13259250	574009.743	106559.423	2006
13259260	570408.980	103966.670	2006
13259270	568893.123	104349.984	2006
13259280	569225.050	105017.582	2006
13259290	569578.708	104716.102	2006
13259300	569738.201	105213.870	2006
13259310	568694.276	104454.559	2006
13259320	570115.862	105861.396	2006
13259330	568999.171	105140.837	2006
13259340	569637.813	105533.502	2006
13259350	569844.543	106015.156	2006
13259360	570250.920	106071.760	2006
13259370	570036.700	102960.373	2006
13259380	569856.983	103293.561	2006
13259390	569108.673	103128.764	2006
13259400	568715.605	102831.103	2006
13259410	569624.910	103528.610	2006
13259420	570631.931	105334.472	2006
13259430	570527.484	105556.552	2006
13259440	570324.600	104786.374	2006
13259450	571026.358	102377.720	2006
13259460	578386.769	98920.022	2006
13259470	577900.115	100381.929	2006
13259480	578441.309	100577.146	2006
13259490	578325.590	99711.770	2006
13259500	567608.505	107254.632	2006
13259510	567630.585	108163.805	2006
13259520	577111.473	102314.568	2006
13259530	577781.703	102340.079	2006
13259540	579061.977	102693.140	2006
13259550	578249.402	101723.929	2006
13259560	577120.144	101295.482	2006
13259570	577688.209	101248.799	2006
13259580	577925.704	101503.666	2006
13259590	576305.044	103074.407	2006
13259600	578492.210	102586.573	2006
13259610	578179.206	101151.616	2006
13259620	569623.450	109499.210	2006
13259630	569912.269	109664.289	2006
13259640	578726.150	106185.930	2006
13259650	577867.200	104671.470	2006
13259660	577621.910	104299.750	2006
13259670	578872.160	105285.450	2006
13259680	578564.460	105421.950	2006
13259690	578551.560	104770.310	2006
13259700	575757.560	104201.940	2006
13259710	575582.430	103979.600	2006
13259720	575584.710	105137.480	2006
13260260	585383.080	100444.270	2006
13261220	588498.350	98576.220	2006
13265250	596853.400	106370.390	2006
13271000	605409.850	103353.610	2006
13271050	603956.900	107208.700	2006
13272010	606685.110	109694.280	2006
13275120	613383.280	100079.470	2006
13276060	614686.110	108844.790	2006
13279010	615068.580	109946.320	2006
13279020	614984.120	108067.680	2006
13279030	614368.616	109417.903	2006
13279040	615095.046	109085.095	2006
13279050	604990.090	105840.730	2006
13279060	604524.751	106545.288	2006
13279070	604296.443	106595.457	2006
13279080	610437.076	109657.793	2006
13283130	627026.510	105917.030	2006
13283270	626104.870	101982.510	2006
13287010	634129.820	109391.030	2006
13289010	626676.023	105633.545	2006
13289020	626724.185	106098.462	2006
13289030	626798.008	105889.535	2006
13289040	626162.200	105205.965	2006
13289050	626367.802	104119.942	2006
13289060	626469.280	106006.950	2006
13289070	626778.560	106523.980	2006
13289080	625864.899	103298.650	2006
13289090	626893.185	104810.066	2006
13289100	627700.593	107027.421	2006
13289110	627349.685	106905.038	2006
13289120	625647.828	104060.672	2006
13289130	626823.031	107669.582	2006
13289140	627008.608	106356.003	2006
13289150	626704.854	105205.574	2006
13289160	627316.980	109359.750	2006
13289170	626246.360	101616.339	2006
13289180	626084.346	101662.542	2006
13289190	626425.000	103644.310	2006
13289200	626598.246	102675.642	2006
13289210	626094.344	102593.815	2006
13289220	624928.047	98509.000	2006
13289230	625453.433	99155.250	2006
13290000	638237.410	106801.500	2006
13290060	638628.290	108039.320	2006
13291170	640049.240	103482.470	2006
13294020	646098.640	105656.250	2006
13299010	640096.467	104902.112	2006
13299020	640089.703	105265.912	2006
13299030	638026.268	109900.810	2006
13299040	637950.556	109435.268	2006
13299050	639019.724	106815.117	2006
13321040	693480.660	108705.310	2006
13324060	698069.900	107559.130	2006
13325010	701887.520	106780.260	2006
13327100	705200.380	108229.460	2006
13328020	707492.340	109609.360	2006
13331080	710364.920	106823.470	2006
13333260	714586.330	104465.180	2006
13333300	714505.470	103513.650	2006
13333420	713666.910	100834.220	2006
13333430	714851.750	100795.190	2006
13334170	715005.960	106292.980	2006
13334470	715458.780	99542.290	2006
13335220	717012.160	104865.300	2006
13335251	718454.260	104555.980	2006
13335331	718165.040	102900.440	2006
13335460	717897.920	100376.720	2006
13336000	720541.000	102728.030	2006
13336110	720211.150	106806.380	2006
13336390	719135.830	100173.630	2006
13338290	723933.080	102867.180	2006
13339001	723603.061	104973.962	2006
13343010	731864.730	109442.440	2006
13449990	542029.480	91362.160	2006
13453110	574784.610	90526.340	2006
13453200	573703.460	87084.820	2006
13454110	575985.570	96297.070	2006
13454230	575715.810	92640.200	2006
13456100	579236.150	94963.200	2006
13457000	582234.930	89695.720	2006
13457160	581532.470	92009.740	2006
13459010	583394.146	87419.420	2006
13459020	582838.465	87949.963	2006
13459030	582459.526	88193.608	2006
13459040	581952.676	87222.902	2006
13459050	582081.428	87816.053	2006
13459060	581826.958	86742.632	2006
13459070	581465.960	88072.775	2006
13459080	581487.955	89641.523	2006
13459090	581442.774	90066.939	2006
